DATE,rainGage,Precip
2015-07-24,RG19,1.1
2015-07-25,RG19,0
2015-07-26,RG19,2.4
2015-07-27,RG19,0
2015-07-28,RG19,7.9
2015-07-29,RG19,0
2015-07-30,RG19,6.1
2015-07-31,RG19,0
2015-08-01,RG19,0
2015-08-02,RG19,0
2015-08-03,RG19,16.3
2015-08-04,RG19,0
2015-08-05,RG19,1.9
2015-08-06,RG19,0
2015-08-07,RG19,0
2015-08-08,RG19,0
2015-08-09,RG19,0.8
2015-08-10,RG19,0
2015-08-11,RG19,51.3
2015-08-12,RG19,0
2015-08-13,RG19,0
2015-08-14,RG19,0
2015-08-15,RG19,0
2015-08-16,RG19,0
2015-08-17,RG19,0
2015-08-18,RG19,0.6
2015-08-19,RG19,0
2015-08-20,RG19,0
2015-08-21,RG19,9.9
2015-08-22,RG19,0
2015-08-23,RG19,0.9
2015-08-24,RG19,1.4
2015-08-25,RG19,14.4
2015-08-26,RG19,0
2015-08-27,RG19,0
2015-08-28,RG19,0
2015-08-29,RG19,0
2015-08-30,RG19,0
2015-08-31,RG19,0
2015-09-01,RG19,0
2015-09-02,RG19,0
2015-09-03,RG19,0
2015-09-04,RG19,0
2015-09-05,RG19,0
2015-09-06,RG19,0
2015-09-07,RG19,0
2015-09-08,RG19,2.8
2015-09-09,RG19,4.8
2015-09-10,RG19,11.4
2015-09-11,RG19,11.1
2015-09-12,RG19,0.3
2015-09-13,RG19,29.7
2015-09-14,RG19,3.6
2015-09-15,RG19,0
2015-09-16,RG19,0
2015-09-17,RG19,0
2015-09-18,RG19,0
2015-09-19,RG19,0
2015-09-20,RG19,8.3
2015-09-21,RG19,0
2015-09-22,RG19,0
2015-09-23,RG19,0
2015-09-24,RG19,0
2015-09-25,RG19,0
2015-09-26,RG19,0
2015-09-27,RG19,0
2015-09-28,RG19,0
2015-09-29,RG19,25.3
2015-09-30,RG19,76.7
2015-10-01,RG19,0
2015-10-02,RG19,0
2015-10-03,RG19,0
2015-10-04,RG19,0
2015-10-05,RG19,0
2015-10-06,RG19,0
2015-10-07,RG19,0
2015-10-08,RG19,0
2015-10-09,RG19,31.5
2015-10-10,RG19,0.3
2015-10-11,RG19,0
2015-10-12,RG19,0
2015-10-13,RG19,2.2
2015-10-14,RG19,0.6
2015-10-15,RG19,0
2015-10-16,RG19,0.6
2015-10-17,RG19,1.1
2015-10-18,RG19,0
2015-10-19,RG19,1.9
2015-10-20,RG19,4.8
2015-10-21,RG19,0
2015-10-22,RG19,0.8
2015-10-23,RG19,0
2015-10-24,RG19,0
2015-10-25,RG19,5.6
2015-10-26,RG19,0
2015-10-27,RG19,0
2015-10-28,RG19,27.5
2015-10-29,RG19,18.6
2015-10-30,RG19,0.3
2015-10-31,RG19,0
2015-11-01,RG19,2.3
2015-11-02,RG19,0
2015-11-03,RG19,0
2015-11-04,RG19,0
2015-11-05,RG19,0
2015-11-06,RG19,1.3
2015-11-07,RG19,0
2015-11-08,RG19,0
2015-11-09,RG19,0
2015-11-10,RG19,0
2015-11-11,RG19,5
2015-11-12,RG19,14.2
2015-11-13,RG19,3.7
2015-11-14,RG19,1.5
2015-11-15,RG19,0
2015-11-16,RG19,0
2015-11-17,RG19,0
2015-11-18,RG19,0
2015-11-19,RG19,29.1
2015-11-20,RG19,19.1
2015-11-21,RG19,0
2015-11-22,RG19,1.2
2015-11-23,RG19,0
2015-11-24,RG19,0
2015-11-25,RG19,0
2015-11-26,RG19,0
2015-11-27,RG19,0
2015-11-28,RG19,0.3
2015-11-29,RG19,0
2015-11-30,RG19,0
2015-12-01,RG19,15.2
2015-12-02,RG19,21.2
2015-12-03,RG19,7.1
2015-12-04,RG19,0.6
2015-12-05,RG19,0
2015-12-06,RG19,0
2015-12-07,RG19,0
2015-12-08,RG19,0
2015-12-09,RG19,0
2015-12-10,RG19,1.4
2015-12-11,RG19,0
2015-12-12,RG19,0
2015-12-13,RG19,0.3
2015-12-14,RG19,4.4
2015-12-15,RG19,17.8
2015-12-16,RG19,0
2015-12-17,RG19,20.2
2015-12-18,RG19,0.6
2015-12-19,RG19,1.1
2015-12-20,RG19,1.7
2015-12-21,RG19,0
2015-12-22,RG19,24.3
2015-12-23,RG19,10.1
2015-12-24,RG19,11.3
2015-12-25,RG19,0
2015-12-26,RG19,0
2015-12-27,RG19,18.1
2015-12-28,RG19,0
2015-12-29,RG19,30.1
2015-12-30,RG19,4.8
2015-12-31,RG19,1.9
2016-01-01,RG19,2.3
2016-01-02,RG19,0
2016-01-03,RG19,0
2016-01-04,RG19,0
2016-01-05,RG19,0
2016-01-06,RG19,0
2016-01-07,RG19,0
2016-01-08,RG19,0
2016-01-09,RG19,0.9
2016-01-10,RG19,32.8
2016-01-11,RG19,0.6
2016-01-12,RG19,4.1
2016-01-13,RG19,4.8
2016-01-14,RG19,0
2016-01-15,RG19,0
2016-01-16,RG19,7.3
2016-01-17,RG19,0.1
2016-01-18,RG19,6.1
2016-01-19,RG19,0
2016-01-20,RG19,0
2016-01-21,RG19,0
2016-01-22,RG19,0
2016-01-23,RG19,0
2016-01-24,RG19,0
2016-01-25,RG19,0
2016-01-26,RG19,0
2016-01-27,RG19,0.6
2016-01-28,RG19,0
2016-01-29,RG19,0
2016-01-30,RG19,0
2016-01-31,RG19,0
2016-02-01,RG19,0
2016-02-02,RG19,0
2016-02-03,RG19,26.8
2016-02-04,RG19,0
2016-02-05,RG19,2.4
2016-02-06,RG19,0
2016-02-07,RG19,0
2016-02-08,RG19,3.3
2016-02-09,RG19,2.1
2016-02-10,RG19,4.9
2016-02-11,RG19,4.1
2016-02-12,RG19,0
2016-02-13,RG19,0.6
2016-02-14,RG19,0
2016-02-15,RG19,4.4
2016-02-16,RG19,45.1
2016-02-17,RG19,0
2016-02-18,RG19,0
2016-02-19,RG19,5.4
2016-02-20,RG19,10.3
2016-02-21,RG19,0
2016-02-22,RG19,0
2016-02-23,RG19,0.9
2016-02-24,RG19,37.2
2016-02-25,RG19,39.2
2016-02-26,RG19,0.3
2016-02-27,RG19,0
2016-02-28,RG19,0
2016-02-29,RG19,0.6
2016-03-01,RG19,0.6
2016-03-02,RG19,23.7
2016-03-03,RG19,0
2016-03-04,RG19,0
2016-03-05,RG19,0
2016-03-06,RG19,0
2016-03-07,RG19,3.9
2016-03-08,RG19,0
2016-03-09,RG19,0
2016-03-10,RG19,21.5
2016-03-11,RG19,5.1
2016-03-12,RG19,0
2016-03-13,RG19,0
2016-03-14,RG19,8.3
2016-03-15,RG19,4.6
2016-03-16,RG19,7.4
2016-03-17,RG19,3.1
2016-03-18,RG19,2
2016-03-19,RG19,0
2016-03-20,RG19,0
2016-03-21,RG19,0.6
2016-03-22,RG19,0
2016-03-23,RG19,0
2016-03-24,RG19,4.8
2016-03-25,RG19,10
2016-03-26,RG19,0
2016-03-27,RG19,0
2016-03-28,RG19,19.8
2016-03-29,RG19,2.7
2016-03-30,RG19,0
2016-03-31,RG19,0.3
2016-04-01,RG19,5.3
2016-04-02,RG19,0
2016-04-03,RG19,0
2016-04-04,RG19,1.8
2016-04-05,RG19,0
2016-04-06,RG19,3.4
2016-04-07,RG19,29.1
2016-04-08,RG19,4.5
2016-04-09,RG19,0
2016-04-10,RG19,0
2016-04-11,RG19,5.5
2016-04-12,RG19,16.6
2016-04-13,RG19,0
2016-04-14,RG19,0
2016-04-15,RG19,0
2016-04-16,RG19,0
2016-04-17,RG19,0
2016-04-18,RG19,1.5
2016-04-19,RG19,4.3
2016-04-20,RG19,0
2016-04-21,RG19,0
2016-04-22,RG19,0.6
2016-04-23,RG19,0
2016-04-24,RG19,0
2016-04-25,RG19,0
2016-04-26,RG19,23.5
2016-04-27,RG19,0
2016-04-28,RG19,0
2016-04-29,RG19,0
2016-04-30,RG19,0
2016-05-01,RG19,8.9
2016-05-02,RG19,22
2016-05-03,RG19,0
2016-05-04,RG19,6
2016-05-05,RG19,0
2016-05-06,RG19,0.8
2016-05-07,RG19,0.9
2016-05-08,RG19,8.6
2016-05-09,RG19,0
2016-05-10,RG19,0
2016-05-11,RG19,0
2016-05-12,RG19,0
2016-05-13,RG19,13.7
2016-05-14,RG19,5.6
2016-05-15,RG19,11.8
2016-05-16,RG19,1.1
2016-05-17,RG19,0
2016-05-18,RG19,0
2016-05-19,RG19,6
2016-05-20,RG19,0
2016-05-21,RG19,0
2016-05-22,RG19,1.8
2016-05-23,RG19,0
2016-05-24,RG19,7
2016-05-25,RG19,0.3
2016-05-26,RG19,0
2016-05-27,RG19,0.6
2016-05-28,RG19,0
2016-05-29,RG19,0
2016-05-30,RG19,0.6
2016-05-31,RG19,0
2016-06-01,RG19,0
2016-06-02,RG19,0
2016-06-03,RG19,12.2
2016-06-04,RG19,0
2016-06-05,RG19,55.2
2016-06-06,RG19,0
2016-06-07,RG19,1.7
2016-06-08,RG19,0
2016-06-09,RG19,0
2016-06-10,RG19,0
2016-06-11,RG19,3.5
2016-06-12,RG19,2.4
2016-06-13,RG19,9.2
2016-06-14,RG19,0.6
2016-06-15,RG19,0
2016-06-16,RG19,0
2016-06-17,RG19,0
2016-06-18,RG19,0
2016-06-19,RG19,0
2016-06-20,RG19,0
2016-06-21,RG19,0.3
2016-06-22,RG19,9.4
2016-06-23,RG19,0
2016-06-24,RG19,0
2016-06-25,RG19,0
2016-06-26,RG19,0
2016-06-27,RG19,0
2016-06-28,RG19,1.4
2016-06-29,RG19,9.6
2016-06-30,RG19,0
2016-07-01,RG19,32.5
2016-07-02,RG19,0
2016-07-03,RG19,0
2016-07-04,RG19,0
2016-07-05,RG19,0
2016-07-06,RG19,0
2016-07-07,RG19,1.9
2016-07-08,RG19,0
2016-07-09,RG19,22.4
2016-07-10,RG19,7
2016-07-11,RG19,0
2016-07-12,RG19,0
2016-07-13,RG19,0
2016-07-14,RG19,13
2016-07-15,RG19,0.3
2016-07-16,RG19,0
2016-07-17,RG19,12.5
2016-07-18,RG19,12.4
2016-07-19,RG19,0
2016-07-20,RG19,0
2016-07-21,RG19,0
2016-07-22,RG19,0
2016-07-23,RG19,3.3
2016-07-24,RG19,0
2016-07-25,RG19,0
2016-07-26,RG19,0
2016-07-27,RG19,0
2016-07-28,RG19,0
2016-07-29,RG19,0
2016-07-30,RG19,0
2016-07-31,RG19,0
2016-08-01,RG19,7.5
2016-08-02,RG19,1.8
2016-08-03,RG19,0
2016-08-04,RG19,0
2016-08-05,RG19,0
2016-08-06,RG19,0
2016-08-07,RG19,0
2016-08-08,RG19,0
2016-08-09,RG19,0
2016-08-10,RG19,7.2
2016-08-11,RG19,0
2016-08-12,RG19,50.3
2016-08-13,RG19,18.6
2016-08-14,RG19,7.7
2016-08-15,RG19,0
2016-08-16,RG19,11.6
2016-08-17,RG19,0.6
2016-08-18,RG19,0
2016-08-19,RG19,0
2016-08-20,RG19,0
2016-08-21,RG19,11.3
2016-08-22,RG19,19.3
2016-08-23,RG19,0
2016-08-24,RG19,0
2016-08-25,RG19,0
2016-08-26,RG19,9.5
2016-08-27,RG19,0
2016-08-28,RG19,2.6
2016-08-29,RG19,0
2016-08-30,RG19,0
2016-08-31,RG19,0
2016-09-01,RG19,0
2016-09-02,RG19,0
2016-09-03,RG19,0
2016-09-04,RG19,0
2016-09-05,RG19,0
2016-09-06,RG19,0
2016-09-07,RG19,0.3
2016-09-08,RG19,0
2016-09-09,RG19,0
2016-09-10,RG19,0.9
2016-09-11,RG19,22.5
2016-09-12,RG19,0
2016-09-13,RG19,0
2016-09-14,RG19,1.3
2016-09-15,RG19,0
2016-09-16,RG19,0
2016-09-17,RG19,0
2016-09-18,RG19,4.4
2016-09-19,RG19,9.4
2016-09-20,RG19,0
2016-09-21,RG19,0
2016-09-22,RG19,0
2016-09-23,RG19,6.8
2016-09-24,RG19,0
2016-09-25,RG19,0
2016-09-26,RG19,0
2016-09-27,RG19,10.1
2016-09-28,RG19,0
2016-09-29,RG19,0
2016-09-30,RG19,0
2016-10-01,RG19,0.8
2016-10-02,RG19,0.9
2016-10-03,RG19,1.7
2016-10-04,RG19,2.4
2016-10-05,RG19,0
2016-10-06,RG19,0
2016-10-07,RG19,0
2016-10-08,RG19,1.5
2016-10-09,RG19,0.3
2016-10-10,RG19,0
2016-10-11,RG19,0
2016-10-12,RG19,0
2016-10-13,RG19,6.1
2016-10-14,RG19,0
2016-10-15,RG19,0
2016-10-16,RG19,6.4
2016-10-17,RG19,0
2016-10-18,RG19,0
2016-10-19,RG19,0
2016-10-20,RG19,6.5
2016-10-21,RG19,25.5
2016-10-22,RG19,14.4
2016-10-23,RG19,11.1
2016-10-24,RG19,0
2016-10-25,RG19,4.8
2016-10-26,RG19,0
2016-10-27,RG19,19.1
2016-10-28,RG19,32.2
2016-10-29,RG19,17.2
2016-10-30,RG19,0
2016-10-31,RG19,0.3
2016-11-01,RG19,0
2016-11-02,RG19,0
2016-11-03,RG19,24.6
2016-11-04,RG19,0.3
2016-11-05,RG19,0.6
2016-11-06,RG19,0
2016-11-07,RG19,0
2016-11-08,RG19,0
2016-11-09,RG19,0
2016-11-10,RG19,0
2016-11-11,RG19,1.5
2016-11-12,RG19,0
2016-11-13,RG19,0
2016-11-14,RG19,0
2016-11-15,RG19,13.1
2016-11-16,RG19,9.1
2016-11-17,RG19,0
2016-11-18,RG19,0
2016-11-19,RG19,0
2016-11-20,RG19,9.5
2016-11-21,RG19,3.8
2016-11-22,RG19,0.3
2016-11-23,RG19,0
2016-11-24,RG19,6.5
2016-11-25,RG19,5.6
2016-11-26,RG19,0.6
2016-11-27,RG19,0
2016-11-28,RG19,0
2016-11-29,RG19,29.4
2016-11-30,RG19,5.3
2016-12-01,RG19,20.3
2016-12-02,RG19,2.4
2016-12-03,RG19,3.9
2016-12-04,RG19,0
2016-12-05,RG19,10.1
2016-12-06,RG19,0
2016-12-07,RG19,4.5
2016-12-08,RG19,2.9
2016-12-09,RG19,3.8
2016-12-10,RG19,0
2016-12-11,RG19,1.5
2016-12-12,RG19,24.2
2016-12-13,RG19,3.7
2016-12-14,RG19,0.6
2016-12-15,RG19,2.1
2016-12-16,RG19,0.3
2016-12-17,RG19,19.4
2016-12-18,RG19,16.4
2016-12-19,RG19,0
2016-12-20,RG19,0
2016-12-21,RG19,0
2016-12-22,RG19,7.9
2016-12-23,RG19,0
2016-12-24,RG19,2.9
2016-12-25,RG19,0
2016-12-26,RG19,2.8
2016-12-27,RG19,5.2
2016-12-28,RG19,1.5
2016-12-29,RG19,25.5
2016-12-30,RG19,2.5
2016-12-31,RG19,1.8
2017-01-01,RG19,0
2017-01-02,RG19,0
2017-01-03,RG19,16.8
2017-01-04,RG19,6.2
2017-01-05,RG19,0.3
2017-01-06,RG19,0.6
2017-01-07,RG19,0
2017-01-08,RG19,0
2017-01-09,RG19,0
2017-01-10,RG19,2.8
2017-01-11,RG19,13.3
2017-01-12,RG19,3.5
2017-01-13,RG19,0
2017-01-14,RG19,0
2017-01-15,RG19,0
2017-01-16,RG19,0
2017-01-17,RG19,3.3
2017-01-18,RG19,11.8
2017-01-19,RG19,1.8
2017-01-20,RG19,0
2017-01-21,RG19,0
2017-01-22,RG19,0
2017-01-23,RG19,0
2017-01-24,RG19,18.6
2017-01-25,RG19,0
2017-01-26,RG19,1.7
2017-01-27,RG19,2.7
2017-01-28,RG19,0.6
2017-01-29,RG19,0
2017-01-30,RG19,0
2017-01-31,RG19,0
2017-02-01,RG19,4.2
2017-02-02,RG19,0.9
2017-02-03,RG19,0.6
2017-02-04,RG19,0.6
2017-02-05,RG19,0.3
2017-02-06,RG19,3
2017-02-07,RG19,14.4
2017-02-08,RG19,9.4
2017-02-09,RG19,11.7
2017-02-10,RG19,0.3
2017-02-11,RG19,3.9
2017-02-12,RG19,24.9
2017-02-13,RG19,9.5
2017-02-14,RG19,0
2017-02-15,RG19,29.6
2017-02-16,RG19,2.4
2017-02-17,RG19,0
2017-02-18,RG19,0
2017-02-19,RG19,0
2017-02-20,RG19,0
2017-02-21,RG19,0
2017-02-22,RG19,0
2017-02-23,RG19,0
2017-02-24,RG19,6.5
2017-02-25,RG19,15.5
2017-02-26,RG19,0.9
2017-02-27,RG19,0
2017-02-28,RG19,0.3
2017-03-01,RG19,13.2
2017-03-02,RG19,7.6
2017-03-03,RG19,0.3
2017-03-04,RG19,0.3
2017-03-05,RG19,0
2017-03-06,RG19,0
2017-03-07,RG19,5.7
2017-03-08,RG19,3.4
2017-03-09,RG19,2
2017-03-10,RG19,1.1
2017-03-11,RG19,0.5
2017-03-12,RG19,0
2017-03-13,RG19,0
2017-03-14,RG19,30.3
2017-03-15,RG19,7.2
2017-03-16,RG19,0.6
2017-03-17,RG19,0
2017-03-18,RG19,0
2017-03-19,RG19,0
2017-03-20,RG19,0
2017-03-21,RG19,0.6
2017-03-22,RG19,1.1
2017-03-23,RG19,0
2017-03-24,RG19,17.9
2017-03-25,RG19,0
2017-03-26,RG19,1.2
2017-03-27,RG19,15.8
2017-03-28,RG19,1.5
2017-03-29,RG19,0
2017-03-30,RG19,0
2017-03-31,RG19,20.6
2017-04-01,RG19,30.5
2017-04-02,RG19,0.6
2017-04-03,RG19,0
2017-04-04,RG19,29.2
2017-04-05,RG19,2.2
2017-04-06,RG19,18.9
2017-04-07,RG19,11.9
2017-04-08,RG19,6.9
2017-04-09,RG19,0
2017-04-10,RG19,0
2017-04-11,RG19,0
2017-04-12,RG19,11.2
2017-04-13,RG19,0
2017-04-14,RG19,0
2017-04-15,RG19,6.9
2017-04-16,RG19,1.6
2017-04-17,RG19,0
2017-04-18,RG19,0
2017-04-19,RG19,8.6
2017-04-20,RG19,0.6
2017-04-21,RG19,21.7
2017-04-22,RG19,0.9
2017-04-23,RG19,0
2017-04-24,RG19,0
2017-04-25,RG19,11.6
2017-04-26,RG19,11.3
2017-04-27,RG19,1.5
2017-04-28,RG19,0.3
2017-04-29,RG19,0
2017-04-30,RG19,0
2017-05-01,RG19,9.5
2017-05-02,RG19,7.1
2017-05-03,RG19,1.1
2017-05-04,RG19,0
2017-05-05,RG19,16.4
2017-05-06,RG19,12.9
2017-05-07,RG19,10.3
2017-05-08,RG19,2
2017-05-09,RG19,0
2017-05-10,RG19,0
2017-05-11,RG19,0
2017-05-12,RG19,0
2017-05-13,RG19,0.6
2017-05-14,RG19,39.6
2017-05-15,RG19,4.5
2017-05-16,RG19,0
2017-05-17,RG19,0
2017-05-18,RG19,0
2017-05-19,RG19,0
2017-05-20,RG19,0
2017-05-21,RG19,0.9
2017-05-22,RG19,17.5
2017-05-23,RG19,0
2017-05-24,RG19,0
2017-05-25,RG19,2.1
2017-05-26,RG19,35.6
2017-05-27,RG19,0
2017-05-28,RG19,0
2017-05-29,RG19,5.6
2017-05-30,RG19,17.3
2017-05-31,RG19,4.6
2017-06-01,RG19,0
2017-06-02,RG19,5
2017-06-03,RG19,0.9
2017-06-04,RG19,1.6
2017-06-05,RG19,6.6
2017-06-06,RG19,31.5
2017-06-07,RG19,0
2017-06-08,RG19,0
2017-06-09,RG19,0.8
2017-06-10,RG19,0
2017-06-11,RG19,0
2017-06-12,RG19,0
2017-06-13,RG19,0
2017-06-14,RG19,0
2017-06-15,RG19,0
2017-06-16,RG19,22.3
2017-06-17,RG19,0
2017-06-18,RG19,0.3
2017-06-19,RG19,14.8
2017-06-20,RG19,0.8
2017-06-21,RG19,0
2017-06-22,RG19,0
2017-06-23,RG19,3.9
2017-06-24,RG19,7.3
2017-06-25,RG19,3.3
2017-06-26,RG19,0
2017-06-27,RG19,4.8
2017-06-28,RG19,1.3
2017-06-29,RG19,20.3
2017-06-30,RG19,30.8
2017-07-01,RG19,85.2
2017-07-02,RG19,0
2017-07-03,RG19,0.8
2017-07-04,RG19,0
2017-07-05,RG19,0
2017-07-06,RG19,0
2017-07-07,RG19,0
2017-07-08,RG19,0.6
2017-07-09,RG19,0
2017-07-10,RG19,0
2017-07-11,RG19,0.9
2017-07-12,RG19,0
2017-07-13,RG19,12.9
2017-07-14,RG19,2
2017-07-15,RG19,2.1
2017-07-16,RG19,0
2017-07-17,RG19,11
2017-07-18,RG19,1.2
2017-07-19,RG19,0
2017-07-20,RG19,0
2017-07-21,RG19,0
2017-07-22,RG19,7
2017-07-23,RG19,0
2017-07-24,RG19,12.9
2017-07-25,RG19,0
2017-07-26,RG19,0
2017-07-27,RG19,3
2017-07-28,RG19,0
2017-07-29,RG19,0
2017-07-30,RG19,0
2017-07-31,RG19,0.5
2017-08-01,RG19,0
2017-08-02,RG19,2.9
2017-08-03,RG19,0
2017-08-04,RG19,0.3
2017-08-05,RG19,32.6
2017-08-06,RG19,0
2017-08-07,RG19,0
2017-08-08,RG19,1.9
2017-08-09,RG19,0
2017-08-10,RG19,0
2017-08-11,RG19,2.6
2017-08-12,RG19,1.5
2017-08-13,RG19,0
2017-08-14,RG19,0
2017-08-15,RG19,6.1
2017-08-16,RG19,0
2017-08-17,RG19,0
2017-08-18,RG19,26.5
2017-08-19,RG19,0
2017-08-20,RG19,0
2017-08-21,RG19,0
2017-08-22,RG19,11.1
2017-08-23,RG19,0
2017-08-24,RG19,0
2017-08-25,RG19,0
2017-08-26,RG19,0
2017-08-27,RG19,0
2017-08-28,RG19,0
2017-08-29,RG19,0
2017-08-30,RG19,0
2017-08-31,RG19,0
2017-09-01,RG19,0
2017-09-02,RG19,0
2017-09-03,RG19,36.9
2017-09-04,RG19,0.6
2017-09-05,RG19,13.8
2017-09-06,RG19,3.4
2017-09-07,RG19,7.6
2017-09-08,RG19,3.2
2017-09-09,RG19,0
2017-09-10,RG19,0
2017-09-11,RG19,0
2017-09-12,RG19,0
2017-09-13,RG19,0
2017-09-14,RG19,0
2017-09-15,RG19,0.6
2017-09-16,RG19,0
2017-09-17,RG19,0
2017-09-18,RG19,0
2017-09-19,RG19,0
2017-09-20,RG19,0
2017-09-21,RG19,0
2017-09-22,RG19,0
2017-09-23,RG19,0
2017-09-24,RG19,0
2017-09-25,RG19,2.4
2017-09-26,RG19,0
2017-09-27,RG19,0
2017-09-28,RG19,0
2017-09-29,RG19,0
2017-09-30,RG19,0.9
2017-10-01,RG19,0
2017-10-02,RG19,0
2017-10-03,RG19,0
2017-10-04,RG19,0
2017-10-05,RG19,3.3
2017-10-06,RG19,3.2
2017-10-07,RG19,1.5
2017-10-08,RG19,6.6
2017-10-09,RG19,29.5
2017-10-10,RG19,0
2017-10-11,RG19,1.4
2017-10-12,RG19,0
2017-10-13,RG19,0
2017-10-14,RG19,0
2017-10-15,RG19,1.4
2017-10-16,RG19,0
2017-10-17,RG19,0
2017-10-18,RG19,0
2017-10-19,RG19,0
2017-10-20,RG19,0
2017-10-21,RG19,0
2017-10-22,RG19,0
2017-10-23,RG19,0
2017-10-24,RG19,57.7
2017-10-25,RG19,40.6
2017-10-26,RG19,30.2
2017-10-27,RG19,0
2017-10-28,RG19,0
2017-10-29,RG19,34.7
2017-10-30,RG19,52.7
2017-10-31,RG19,0
2017-11-01,RG19,5
2017-11-02,RG19,17.7
2017-11-03,RG19,1.4
2017-11-04,RG19,0
2017-11-05,RG19,16.2
2017-11-06,RG19,6.5
2017-11-07,RG19,0
2017-11-08,RG19,0
2017-11-09,RG19,0.4
2017-11-10,RG19,3.9
2017-11-11,RG19,0
2017-11-12,RG19,0
2017-11-13,RG19,1.7
2017-11-14,RG19,0
2017-11-15,RG19,0
2017-11-16,RG19,15.2
2017-11-17,RG19,0.5
2017-11-18,RG19,5.4
2017-11-19,RG19,18.4
2017-11-20,RG19,0.6
2017-11-21,RG19,0
2017-11-22,RG19,3.5
2017-11-23,RG19,0.3
2017-11-24,RG19,0
2017-11-25,RG19,0
2017-11-26,RG19,2.4
2017-11-27,RG19,0.3
2017-11-28,RG19,0
2017-11-29,RG19,3.4
2017-11-30,RG19,2.2
2017-12-01,RG19,3.2
2017-12-02,RG19,0
2017-12-03,RG19,0
2017-12-04,RG19,0
2017-12-05,RG19,29
2017-12-06,RG19,4.3
2017-12-07,RG19,0.6
2017-12-08,RG19,0
2017-12-09,RG19,9
2017-12-10,RG19,0.3
2017-12-11,RG19,0.6
2017-12-12,RG19,35
2017-12-13,RG19,2.3
2017-12-14,RG19,0
2017-12-15,RG19,0
2017-12-16,RG19,0
2017-12-17,RG19,0
2017-12-18,RG19,9.2
2017-12-19,RG19,3.8
2017-12-20,RG19,4.1
2017-12-21,RG19,0
2017-12-22,RG19,17.9
2017-12-23,RG19,18.9
2017-12-24,RG19,0
2017-12-25,RG19,14.4
2017-12-26,RG19,0.9
2017-12-27,RG19,0
2017-12-28,RG19,0
2017-12-29,RG19,0.9
2017-12-30,RG19,0
2017-12-31,RG19,0
2018-01-01,RG19,0
2018-01-02,RG19,0.3
2018-01-03,RG19,0
2018-01-04,RG19,17
2018-01-05,RG19,4.2
2018-01-06,RG19,0.3
2018-01-07,RG19,0
2018-01-08,RG19,0.3
2018-01-09,RG19,1.7
2018-01-10,RG19,0
2018-01-11,RG19,0.6
2018-01-12,RG19,53
2018-01-13,RG19,19.9
2018-01-14,RG19,0
2018-01-15,RG19,0
2018-01-16,RG19,2.4
2018-01-17,RG19,6.6
2018-01-18,RG19,0
2018-01-19,RG19,0.3
2018-01-20,RG19,0
2018-01-21,RG19,0
2018-01-22,RG19,6.7
2018-01-23,RG19,33.8
2018-01-24,RG19,0.6
2018-01-25,RG19,0
2018-01-26,RG19,0
2018-01-27,RG19,0
2018-01-28,RG19,0
2018-01-29,RG19,0
2018-01-30,RG19,0
2018-01-31,RG19,0
2018-02-01,RG19,2.4
2018-02-02,RG19,4.2
2018-02-03,RG19,0
2018-02-04,RG19,21.6
2018-02-05,RG19,3.6
2018-02-06,RG19,1.2
2018-02-07,RG19,30.7
2018-02-08,RG19,0
2018-02-09,RG19,2.4
2018-02-10,RG19,5.1
2018-02-11,RG19,6.7
2018-02-12,RG19,0
2018-02-13,RG19,0
2018-02-14,RG19,0
2018-02-15,RG19,0
2018-02-16,RG19,3
2018-02-17,RG19,1.8
2018-02-18,RG19,8.7
2018-02-19,RG19,0.3
2018-02-20,RG19,2.1
2018-02-21,RG19,0.9
2018-02-22,RG19,0.9
2018-02-23,RG19,9.1
2018-02-24,RG19,0
2018-02-25,RG19,16.2
2018-02-26,RG19,0
2018-02-27,RG19,0
2018-02-28,RG19,0
2018-03-01,RG19,0
2018-03-02,RG19,3
2018-03-03,RG19,0
2018-03-04,RG19,0
2018-03-05,RG19,0.3
2018-03-06,RG19,0
2018-03-07,RG19,5.3
2018-03-08,RG19,15.4
2018-03-09,RG19,0
2018-03-10,RG19,9.4
2018-03-11,RG19,1.5
2018-03-12,RG19,0
2018-03-13,RG19,12.6
2018-03-14,RG19,16.8
2018-03-15,RG19,11.7
2018-03-16,RG19,0.3
2018-03-17,RG19,0
2018-03-18,RG19,0
2018-03-19,RG19,0
2018-03-20,RG19,0
2018-03-21,RG19,0
2018-03-22,RG19,0
2018-03-23,RG19,0
2018-03-24,RG19,0
2018-03-25,RG19,0
2018-03-26,RG19,0
2018-03-27,RG19,0
2018-03-28,RG19,0.8
2018-03-29,RG19,7.3
2018-03-30,RG19,12.9
2018-03-31,RG19,0
2018-04-01,RG19,0
2018-04-02,RG19,0
2018-04-03,RG19,7.9
2018-04-04,RG19,11.4
2018-04-05,RG19,0
2018-04-06,RG19,12.8
2018-04-07,RG19,4.6
2018-04-08,RG19,0.3
2018-04-09,RG19,0
2018-04-10,RG19,1.5
2018-04-11,RG19,0
2018-04-12,RG19,13.3
2018-04-13,RG19,1.5
2018-04-14,RG19,2.4
2018-04-15,RG19,13.4
2018-04-16,RG19,45.7
2018-04-17,RG19,11.7
2018-04-18,RG19,0
2018-04-19,RG19,1.2
2018-04-20,RG19,4.2
2018-04-21,RG19,0
2018-04-22,RG19,0
2018-04-23,RG19,0
2018-04-24,RG19,0
2018-04-25,RG19,23.9
